id	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
barcode9_2038054-2.fasta	contig00001	2117579	2118793	-	ssaD	1-1212/1212	========/======	3/3	100.00	99.75	vfdb	NP_460360	(ssaD) type III secretion system outer MS ring protein SsaD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2118774	2120267	-	ssaC	1-1494/1494	========/======	2/2	99.93	99.87	vfdb	NP_460359	(ssaC) type III secretion system secretin SsaC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2120269	2120671	-	spiC/ssaB	1-402/402	========/======	1/1	100.00	99.75	vfdb	NP_460358	(spiC/ssaB) type III secretion system protein SsaB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2290525	2291529	+	sifA	1-1011/1011	========/======	11/12	99.11	98.52	vfdb	NP_460194	(sifA) type III secretion system effector SifA N-terminal SKIP-binding domain C-terminal guanine nucleotide exchange factor activity [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2368916	2369242	-	csgC	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460116	(csgC) curli assembly protein CsgC [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2369305	2369760	-	csgA	1-456/456	===============	0/0	100.00	99.78	vfdb	NP_460115	(csgA) curlin major subunit CsgA [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2369802	2370257	-	csgB	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2371012	2371663	+	csgD	1-651/651	========/======	1/1	100.00	99.85	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2371668	2372062	+	csgE	1-396/396	========/======	1/1	99.75	99.75	vfdb	NP_460112	(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2372089	2372506	+	csgF	1-417/417	========/======	1/1	100.00	99.76	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2372533	2373366	+	csgG	1-834/834	===============	0/0	100.00	100.00	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2421457	2423146	+	sopB/sigD	1-1686/1686	========/======	4/4	100.00	99.76	vfdb	NP_460064	(sopB/sigD) type III secretion system effector SopB phosphoinositide phosphatase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2424052	2424928	+	pipB	1-876/876	========/======	1/1	100.00	99.89	vfdb	NP_460061	(pipB) type III secretion system effector PipB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2439354	2440408	+	ompA	1-1041/1041	========/======	3/14	100.00	89.57	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
barcode9_2038054-2.fasta	contig00001	2460433	2461399	-	sseI/srfH	1-969/969	========/======	2/2	99.79	99.79	vfdb	NP_460026	(sseI/srfH) type III secretion system effector SseI/SrfH cysteine protease [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2470787	2471320	+	sodCI	1-534/534	===============	0/0	100.00	100.00	vfdb	NP_460019	(sodCI) Gifsy-2 prophage: superoxide dismutase precursor (Cu-Zn) [SodCI (VF0109)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2478107	2478460	+	grvA	1-354/354	===============	0/0	100.00	100.00	vfdb	AAG03023	(grvA) gifsy-2 related virulence gene [GrvA (VF0110)] [Salmonella enterica (serovar typhimurium)]	
barcode9_2038054-2.fasta	contig00001	2546357	2547315	-	sopD2	1-960/960	========/======	1/1	99.90	99.79	vfdb	NP_459947	(sopD2) type III secretion system effector SopD2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2689415	2691715	-	slrP	1-2298/2298	========/======	5/5	99.96	99.78	vfdb	NP_459778	(slrP) type III secretion system effector SlrP E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2898506	2899235	-	entA	16-743/747	========/======	1/2	97.46	80.27	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode9_2038054-2.fasta	contig00001	2899266	2900117	-	entB	1-851/858	========/======	1/1	99.18	80.52	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode9_2038054-2.fasta	contig00001	2900144	2901740	-	entE	1-1598/1611	========/======	7/7	98.94	80.01	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode9_2038054-2.fasta	contig00001	2906697	2907605	+	fepG	85-993/993	.==============	0/0	91.54	80.53	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode9_2038054-2.fasta	contig00001	2907602	2908389	+	fepC	1-788/816	========/======	2/2	96.45	80.48	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
barcode9_2038054-2.fasta	contig00001	2948955	2949473	-	fimF	1-519/519	===============	0/0	100.00	100.00	vfdb	NP_459543	(fimF) type I fimbriae adaptor protein FimF [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2949483	2950490	-	fimH	1-1008/1008	===============	0/0	100.00	100.00	vfdb	NP_459542	(fimH) type I fimbriae minor fimbrial subunit FimH adhesin [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2950505	2953115	-	fimD	1-2613/2613	========/======	2/2	99.92	99.92	vfdb	NP_459541	(fimD) usher protein FimD [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2953146	2953838	-	fimC	1-693/693	========/======	2/2	99.86	99.71	vfdb	NP_459540	(fimC) chaperone protein FimC [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2953882	2954415	-	fimI	1-534/534	===============	0/0	100.00	100.00	vfdb	NP_459539	(fimI) fimbrial protein internal segment [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4080015	4081024	-	sseK1	1-1011/1011	========/======	1/1	99.90	99.90	vfdb	NP_463026	(sseK1) type III secretion system effector SseK1 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4491191	4491887	+	mgtC	1-696/696	========/======	1/1	100.00	99.86	vfdb	NP_462663	(mgtC) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4492107	4494833	+	mgtB	1-2727/2727	========/======	3/4	99.93	99.82	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4498746	4501613	-	misL	1-2868/2868	===============	0/0	100.00	100.00	vfdb	NP_462656	(misL) putative autotransporter [MisL (VF0397)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4628376	4628913	+	lpfA	1-537/537	========/======	1/1	100.00	99.81	vfdb	NP_462541	(lpfA) long polar fimbria protein LpfA [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4629707	4630405	+	lpfB	1-699/699	========/======	2/2	99.86	99.71	vfdb	NP_462540	(lpfB) long polar fimbrial chaperone protein LpfB [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4630428	4632955	+	lpfC	1-2529/2529	========/======	1/1	99.96	99.96	vfdb	NP_462539	(lpfC) long polar fimbrial usher protein LpfC [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4632973	4634052	+	lpfD	1-1080/1080	========/======	2/2	99.91	99.81	vfdb	NP_462538	(lpfD) long polar fimbrial protein LpfD [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	4634058	4634585	+	lpfE	1-528/528	===============	0/0	100.00	100.00	vfdb	NP_462537	(lpfE) long polar fimbrial minor subunit LpfE adhesin [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00004	4631	5166	+	sodCI	1-534/534	========/======	8/12	99.06	96.30	vfdb	NP_460019	(sodCI) Gifsy-2 prophage: superoxide dismutase precursor (Cu-Zn) [SodCI (VF0109)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
